gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,act,at,ceq,cogs,csho,dt,dvp,dvt,ebit,ebitda,ib,invt,lct,lt,ni,oancf,optdr,revt,sale,seq,tie,costat,prcc_c
170520,20211231,2021,INDL,C,D,STD,RDUS,USD,173.0790,181.5420,-252.3040,18.1390,47.3600,339.6720,0.0000,0.0000,-50.7640,-49.6040,-70.1760,11.3730,94.7870,433.8460,-70.1760,-22.4340,0.0000,229.9730,229.9730,-252.3040,,A,6.9200
170527,20210930,2021,INDL,C,D,STD,POST,USD,2086.1000,12414.7000,2742.4000,4187.7000,63.1000,7179.8000,0.0000,0.0000,686.8000,1076.0000,166.7000,594.5000,1049.2000,9355.5000,166.7000,588.2000,0.0000,6226.7000,6226.7000,2742.4000,,A,112.7300
170616,20210131,2020,INDL,C,D,STD,SPLK,USD,3272.3800,5868.4860,1594.0050,471.2370,163.1470,2697.6810,0.0000,0.0000,-769.0900,-675.4240,-907.9800,0.0000,1524.7480,4274.4810,-907.9800,-190.8620,0.0000,2229.3850,2229.3850,1594.0050,,A,169.8900
170617,20211231,2021,INDL,C,D,STD,FB,USD,66666.0000,165987.0000,124879.0000,14682.0000,2741.0000,14454.0000,0.0000,0.0000,46753.0000,54720.0000,39370.0000,0.0000,21135.0000,41108.0000,39370.0000,57683.0000,,117929.0000,117929.0000,124879.0000,,A,336.3500
170714,20211231,2021,INDL,C,D,STD,ESRT,USD,,4282.4470,998.1280,489.0140,170.2170,2339.2570,0.0000,18.1100,79.8370,,-10.7110,0.0000,,2598.1150,-10.7110,212.4860,,624.7980,624.7980,998.1280,,A,8.9000
170750,20211231,2021,INDL,C,D,STD,FANG,USD,1446.0000,22898.0000,12088.0000,1294.0000,177.5510,6687.0000,0.0000,312.0000,4082.0000,5357.0000,2182.0000,62.0000,1438.0000,9653.0000,2182.0000,3944.0000,,6797.0000,6797.0000,12088.0000,,A,107.8500
170841,20211231,2021,INDL,C,D,STD,PSX,USD,14697.0000,55594.0000,19166.0000,107659.0000,438.2540,15516.0000,0.0000,1585.0000,605.0000,2073.0000,1317.0000,3394.0000,12801.0000,33957.0000,1317.0000,6017.0000,5.3000,111476.0000,111476.0000,19166.0000,,A,72.4600
171002,20211231,2021,INDL,C,D,STD,GMED,USD,864.5160,1957.2630,1741.3880,187.8810,101.5440,5.0530,0.0000,0.0000,229.1700,299.0380,149.1910,237.0010,140.1640,215.8750,149.1910,276.2740,0.0000,958.1020,958.1020,1741.3880,,A,72.2000
171007,20211231,2021,INDL,C,D,STD,NOW,USD,5220.0000,10798.0000,3695.0000,977.0000,199.6080,2214.0000,0.0000,0.0000,275.0000,663.0000,230.0000,0.0000,4949.0000,7103.0000,230.0000,2191.0000,0.0000,5896.0000,5896.0000,3695.0000,,A,649.1100
171049,20211231,2021,INDL,C,D,STD,BLMN,USD,352.7920,3294.2710,216.4610,3326.0420,89.2530,2149.5400,0.0000,0.0000,373.2300,536.6210,215.5550,79.1120,984.6250,3071.4210,215.5550,402.4550,,4119.2520,4119.2520,216.4610,,A,20.9800
171067,20210731,2021,INDL,C,D,STD,PANW,USD,4647.3000,10241.6000,634.5000,1015.1000,97.3000,3605.2000,0.0000,0.0000,-258.0000,1.8000,-498.9000,0.0000,5116.7000,9478.0000,-498.9000,1503.0000,0.0000,4256.1000,4256.1000,763.6000,,A,556.7600
171141,20210131,2020,INDL,C,D,STD,FIVE,USD,755.4130,2314.7700,881.8860,1309.8070,55.9350,1110.3290,0.0000,0.0000,154.8030,224.1480,123.3610,281.2670,435.6700,1432.8840,123.3610,365.9660,,1962.1370,1962.1370,881.8860,,A,174.9800
174022,20211231,2021,INDL,C,D,STD,RLGY,USD,1188.0000,7210.0000,2186.0000,6422.0000,116.5880,3519.0000,0.0000,0.0000,653.0000,857.0000,343.0000,0.0000,1052.0000,5018.0000,343.0000,643.0000,,7983.0000,7983.0000,2186.0000,,A,16.8100
174049,20211231,2021,INDL,C,D,STD,PGTI,USD,421.7580,1460.6100,529.0970,701.7970,59.6960,722.7380,0.0000,0.0000,110.0390,161.6080,32.8780,91.4400,135.8610,894.6500,32.8780,63.6790,,1161.4640,1161.4640,529.0970,,A,22.4900
174077,20210331,2020,INDL,C,D,STD,CVLT,USD,607.6000,904.1730,394.0340,108.1230,46.4820,22.8880,0.0000,0.0000,47.5320,63.4100,-30.9540,0.0000,373.2020,510.1390,-30.9540,123.9550,,723.4720,723.4720,394.0340,,A,55.3700
174134,20211231,2021,INDL,C,D,STD,PTCT,USD,954.3680,1938.0560,1.4380,22.9450,70.8280,1269.3640,0.0000,0.0000,-374.9430,-310.8090,-523.9010,15.8560,509.3480,1936.6180,-523.9010,-251.3320,0.0000,538.5930,538.5930,1.4380,,A,39.8300
174236,20211231,2021,INDL,C,D,STD,SEM,USD,1139.4390,7360.1710,1109.9810,5285.1490,133.8850,4719.8310,0.0000,50.6000,569.7460,772.3910,402.2250,0.0000,1273.0770,5995.2360,402.2250,401.2280,,6204.5150,6204.5150,1109.9810,,A,29.4000
174310,20211231,2021,INDL,C,D,STD,KBR,USD,2152.0000,6199.0000,1687.0000,6425.0000,139.7860,2119.0000,0.0000,63.0000,413.0000,521.0000,18.0000,0.0000,1875.0000,4498.0000,18.0000,278.0000,,7339.0000,7339.0000,1687.0000,,A,47.6200
174389,20211231,2021,INDL,C,D,STD,EHTH,USD,407.5870,1149.2920,749.5190,597.8550,26.6880,41.3690,12.2060,12.2060,-78.5230,-59.6560,-104.3750,0.0000,75.4650,167.1810,-104.3750,-162.6220,0.0000,538.1990,538.1990,982.1110,,A,25.5000
174390,20211231,2021,INDL,C,D,STD,LMAT,USD,139.8830,292.8020,254.1510,49.7620,21.9230,15.9370,0.0000,9.3360,35.6770,45.1520,26.9070,40.6470,21.8130,38.6510,26.9070,35.1020,0.9100,154.4240,154.4240,254.1510,,A,50.2300
174428,20211231,2021,INDL,C,D,STD,INFU,USD,22.0650,97.5860,48.2720,32.7220,20.7000,37.7650,0.0000,0.0000,3.2590,17.8840,1.4200,3.9390,12.8960,49.3140,1.4200,18.3160,,102.3820,102.3820,48.2720,,A,17.0300
174637,20211231,2021,INDL,C,D,STD,ICFI,USD,449.1630,1849.5340,803.4700,979.5700,18.8760,648.3110,0.0000,10.5650,125.0690,157.0390,71.1320,0.0000,376.6310,1046.0640,71.1320,110.2050,,1553.0480,1553.0480,803.4700,,A,102.5500
174744,20211231,2021,INDL,C,D,STD,EVR,USD,2798.3650,3802.6570,1320.3710,2145.1870,37.9030,721.0370,0.0000,120.3070,1133.7990,1161.8980,740.1160,0.0000,1297.1360,2167.3760,740.1160,1384.8980,,3307.0850,3307.0850,1320.3710,,A,135.8500
175007,20211231,2021,INDL,C,D,STD,ALGT,USD,1338.4110,3991.0730,1223.5520,1295.3390,18.1110,1876.6870,0.0000,0.0000,74.8920,255.9270,151.8530,27.5000,663.0450,2767.5210,151.8530,538.1930,,1707.9100,1707.9100,1223.5520,,A,187.0400
175008,20211231,2021,INDL,C,D,STD,FOLD,USD,596.8340,905.1400,307.3690,202.8180,278.9130,440.1290,0.0000,0.0000,-199.9200,-193.7110,-250.4600,26.8180,145.9750,597.7710,-250.4600,-202.4910,0.0000,305.5140,305.5140,307.3690,,A,11.5500
175263,20211231,2021,INDL,C,D,STD,WU,USD,,8823.5000,355.6000,2688.2000,393.8000,2733.4000,0.0000,384.8000,1138.8000,1347.0000,805.8000,0.0000,,8467.9000,805.8000,1045.3000,4.2000,5070.8000,5070.8000,355.6000,,A,17.8400
175307,20211231,2021,INDL,C,D,STD,DEI,USD,,9354.0320,2416.0690,674.6900,175.5290,5022.9360,0.0000,196.5490,199.7640,,65.2670,0.0000,,5367.4790,65.2670,446.9510,,917.0080,917.0080,2416.0690,,A,33.5000
175319,20211231,2021,INDL,C,D,STD,HBI,USD,3528.1030,7071.4360,702.4930,4029.3130,349.9030,3742.4690,0.0000,211.5100,929.4380,1039.5680,520.9680,1584.0150,2327.0530,6368.9430,77.2240,623.4090,,6801.2400,6801.2400,702.4930,,A,16.7200
175404,20211231,2021,INDL,C,D,STD,FSLR,USD,3191.2430,7413.7460,5959.5510,1922.0230,106.3320,398.5940,0.0000,0.0000,389.8670,645.7670,468.6930,666.2990,726.8780,1454.1950,468.6930,237.5590,,2858.2770,2858.2770,5959.5510,,A,87.1600
175523,20211231,2021,INDL,C,D,STD,GSAT,USD,68.8730,814.1060,365.4310,62.7940,1796.5290,269.6790,0.0000,0.0000,-65.2800,20.1450,-112.6250,13.8290,61.5650,448.6750,-112.6250,131.8810,0.0000,124.2970,124.2970,365.4310,,A,1.1600
175654,20211231,2021,INDL,C,D,STD,WLDN,USD,148.9590,394.4220,179.2210,217.8810,12.8040,118.2340,0.0000,0.0000,-6.3150,10.8310,-8.4170,59.2880,117.2070,215.2010,-8.4170,9.8040,,353.7550,353.7550,179.2210,,A,35.2000
175686,20211231,2021,INDL,C,D,STD,PRIM,USD,1182.0900,2543.3270,990.0550,2975.4130,53.1950,821.1080,0.0000,12.8700,186.5500,292.1090,115.6110,298.6690,759.1180,1553.2720,115.6110,79.7470,,3497.6320,3497.6320,990.0550,,A,23.9800
175689,20211231,2021,INDL,C,D,STD,AWI,USD,321.9000,1710.0000,519.7000,604.2000,47.3020,671.6000,0.0000,41.6000,181.3000,277.8000,185.3000,90.2000,209.6000,1190.3000,183.2000,187.2000,,1106.6000,1106.6000,519.7000,,A,116.1200
175900,20210930,2021,INDL,C,D,STD,SBH,USD,1383.5750,2847.1320,280.7410,1913.2620,112.9130,1943.1050,0.0000,0.0000,461.1220,560.9220,239.8580,871.3490,664.8810,2566.3910,239.8580,381.8600,0.0000,3874.9970,3874.9970,280.7410,,A,18.4600
175955,20211231,2021,INDL,C,D,STD,IPGP,USD,2347.6830,3170.5400,2746.5820,677.4600,53.0100,58.1320,0.0000,0.0000,352.7630,447.3490,278.4160,460.7470,313.4330,423.3190,278.4160,389.7000,,1460.8600,1460.8600,2746.5820,,A,172.1400
175966,20211231,2021,INDL,C,D,STD,CPRX,USD,210.1060,237.7880,206.8310,21.6920,102.9930,4.2020,0.0000,0.0000,52.3850,52.5770,39.4820,7.8700,27.0630,30.9570,39.4820,60.3720,0.0000,140.8330,140.8330,206.8310,,A,6.7700
176017,20211231,2021,INDL,C,D,STD,ATHX,USD,46.0270,60.1840,16.3690,88.8450,242.8440,9.7660,0.0000,0.0000,-84.2580,-83.3310,-86.9550,0.0000,29.8610,43.8150,-86.9550,-76.1850,0.0000,5.5140,5.5140,16.3690,,A,0.9026
176022,20211231,2021,INDL,C,D,STD,EBS,USD,1272.1000,2959.0000,1619.0000,692.4000,51.3000,871.0000,0.0000,0.0000,436.1000,556.8000,230.9000,350.8000,373.8000,1340.0000,230.9000,321.1000,0.0000,1792.7000,1792.7000,1619.0000,,A,43.4700
176234,20211231,2021,INDL,C,D,STD,CTT,USD,,507.3100,181.7550,76.8450,48.8880,300.9540,0.0000,23.2460,12.5900,,58.2620,0.0000,,323.3140,58.2620,47.1690,,102.8460,102.8460,181.7550,,A,8.7100
176247,20211231,2021,INDL,C,D,STD,AIMC,USD,1167.8000,4130.6000,1985.1000,1102.1000,64.9240,1464.0000,0.0000,19.6000,244.3000,366.6000,27.7000,267.8000,416.5000,2145.5000,27.7000,217.0000,0.8100,1899.8000,1899.8000,1985.1000,,A,51.5700
176343,20211231,2021,INDL,C,D,STD,CLNE,USD,409.9360,957.0700,747.0760,215.6040,222.6850,82.3150,0.0000,0.0000,-95.0480,-49.8640,-93.1460,31.3020,125.9040,201.6590,-93.1460,41.2980,0.0000,255.6460,255.6460,747.0760,,A,6.1300
176362,20210430,2020,INDL,C,D,STD,AVAV,USD,401.6380,928.5660,612.0930,211.0920,24.7770,222.7690,0.0000,0.0000,50.2820,69.5440,23.3310,71.6460,96.1850,316.4590,23.3310,86.5320,,394.9120,394.9120,612.0930,,A,86.9000
176572,20210630,2021,INDL,C,D,STD,AVNW,USD,170.2390,297.6530,183.3350,166.9130,11.1530,3.9920,0.0000,0.0000,24.4810,29.8640,110.1390,24.8670,96.3690,114.3180,110.1390,17.2980,0.0000,274.9110,274.9110,183.3350,,A,32.0800
176591,20211231,2021,INDL,C,D,STD,EIG,USD,,3783.2000,1213.1000,544.1000,27.7410,17.1000,0.0000,28.7000,151.6000,159.0000,119.3000,0.0000,,2570.1000,119.3000,10.8000,,703.1000,703.1000,1213.1000,,A,41.3800
176593,20211231,2021,INDL,C,D,STD,PRTS,USD,168.6020,235.3360,95.5680,385.1570,52.9600,46.3890,0.0000,0.0000,-9.1110,0.8940,-10.3390,138.8510,96.7940,139.7680,-10.3390,-6.9880,,582.4400,582.4400,95.5680,,A,11.2000
176602,20211231,2021,INDL,C,D,STD,ESGR,USD,,24429.0000,5586.0000,-57.0000,17.6580,1691.0000,36.0000,36.0000,408.0000,482.0000,473.0000,0.0000,,17924.0000,473.0000,3801.0000,,716.0000,716.0000,6096.0000,,A,247.5900
176670,20210630,2021,INDL,C,D,STD,ARAY,USD,352.7730,480.0980,68.8400,230.3930,90.8220,199.4070,0.0000,0.0000,22.2350,28.6240,-6.3110,125.9290,192.3590,411.2580,-6.3110,38.5120,0.0000,396.2890,396.2890,68.8400,,A,4.7700
176701,20211231,2021,INDL,C,D,STD,IBKR,USD,,109113.0000,2395.0000,665.0000,98.2050,123.0000,0.0000,38.0000,2011.0000,2061.0000,308.0000,673.0000,,98891.0000,308.0000,5896.0000,,2938.0000,2938.0000,2395.0000,,A,79.4200
176766,20210930,2021,INDL,C,D,STD,TFSL,USD,,14057.4500,1732.2800,148.7210,280.7610,,0.0000,57.1010,128.7840,161.3520,81.0070,9.1370,,12325.1700,81.0070,83.1550,,444.6500,444.6500,1732.2800,157.7210,A,17.8700
176928,20210630,2021,INDL,C,D,STD,BR,USD,1261.3000,8119.8000,1809.1000,3304.3000,116.1000,4190.9000,0.0000,266.3000,724.0000,945.1000,547.5000,23.2000,1288.0000,6310.7000,547.5000,640.1000,1.6000,4993.7000,4993.7000,1809.1000,,A,182.8200
177088,20211231,2021,INDL,C,D,STD,BX,USD,,41196.4080,9422.8930,9151.2910,704.3400,8656.0950,0.0000,2545.3740,13298.7990,13425.8570,5857.3970,0.0000,,19490.3620,5857.3970,3985.9880,,22577.1480,22577.1480,9422.8930,,A,129.3900
177108,20211231,2021,INDL,C,D,STD,CNK,USD,874.4720,5230.6500,322.9040,1469.7470,119.7510,3913.0320,0.0000,0.0000,-224.6030,40.7170,-422.7830,15.4510,769.1440,4896.1820,-422.7830,166.2190,,1510.4640,1510.4640,322.9040,,A,16.1200
177111,20211231,2021,INDL,C,D,STD,TTGT,USD,438.1110,789.0000,222.7570,66.2520,29.6340,481.2880,0.0000,0.0000,37.9520,54.8040,0.9490,0.0000,70.0000,566.2430,0.9490,81.6990,0.0000,263.4270,263.4270,222.7570,,A,95.6600
177227,20211231,2021,INDL,C,D,STD,PODD,USD,1329.8000,2048.8000,556.3000,296.1000,69.1790,1286.5000,0.0000,0.0000,126.0000,183.4000,16.8000,303.2000,228.8000,1492.5000,16.8000,-68.1000,0.0000,1098.8000,1098.8000,556.3000,,A,266.0700
177257,20211231,2021,INDL,C,D,STD,INFN,USD,991.7610,1587.2240,323.7710,852.3970,211.3810,550.3940,0.0000,0.0000,-63.2150,20.9610,-170.7780,291.3670,612.4880,1263.4530,-170.7780,28.1280,,1425.2050,1425.2050,323.7710,,A,9.5900
177287,20211231,2021,INDL,C,D,STD,JAZZ,USD,2611.3340,12298.6390,3965.1360,189.2780,61.6330,6159.1750,0.0000,0.0000,637.0730,1189.5560,-329.6680,1072.7210,809.3030,8333.4480,-329.6680,778.5070,0.0000,3094.2380,3094.2380,3965.1910,,A,127.4000
177315,20211231,2021,INDL,C,D,STD,LLNW,USD,134.5990,311.1010,141.5790,134.7730,134.3370,133.2590,0.0000,0.0000,-32.3250,-7.0230,-54.7610,0.0000,36.9230,169.5220,-54.7610,0.0140,0.0000,217.6300,217.6300,141.5790,,A,3.4300
177367,20211231,2021,INDL,C,D,STD,CDXC,USD,48.9050,57.8400,31.7270,24.8440,68.1260,4.7020,0.0000,0.0000,-26.7220,-25.6070,-27.1280,13.6010,17.6130,26.1130,-27.1280,-24.1630,0.0000,67.4490,67.4490,31.7270,,A,3.7400
177376,20211231,2021,INDL,C,D,STD,DFS,USD,,110242.0000,12352.0000,5400.0000,288.3280,18477.0000,69.0000,638.0000,7632.0000,7821.0000,5449.0000,0.0000,,96834.0000,5449.0000,6019.0000,,13221.0000,13221.0000,13408.0000,,A,115.5600
177637,20211231,2021,INDL,C,D,STD,AMC,USD,1870.3000,10821.5000,-1789.5000,2754.9000,513.9790,10751.1000,0.0000,0.0000,-839.1000,-453.6000,-1269.1000,31.3000,1787.9000,12611.0000,-1269.1000,-614.1000,,2527.9000,2527.9000,-1789.5000,,A,27.2000
177640,20211231,2021,INDL,C,D,STD,TIPT,USD,,3599.1470,382.9540,997.2700,34.1240,350.2270,0.0000,5.4090,107.1440,131.0330,38.1320,98.4840,,3198.9660,38.1320,194.9560,,1202.4420,1202.4420,382.9540,,A,13.8300
177744,20211231,2021,INDL,C,D,STD,PRO,USD,283.5290,494.4830,3.5840,94.9340,44.5210,334.7780,0.0000,0.0000,-71.9570,-59.8970,-81.2090,0.0000,154.8290,490.8990,-81.2090,-18.5550,,251.4230,251.4230,3.5840,,A,34.4900
177881,20211231,2021,INDL,C,D,STD,MASI,USD,1238.4120,1887.0100,1550.2450,395.1860,55.3350,32.6610,0.0000,0.0000,275.8220,311.4420,229.6470,201.3700,267.7360,336.7650,229.6470,264.7540,0.0000,1239.1530,1239.1530,1550.2450,,A,292.7800
177966,20211231,2021,INDL,C,D,STD,ALSN,USD,671.0000,4457.0000,634.0000,1107.0000,99.2630,2527.0000,0.0000,81.0000,670.0000,820.0000,442.0000,204.0000,459.0000,3823.0000,442.0000,635.0000,,2402.0000,2402.0000,634.0000,,A,36.3500
177983,20211231,2021,INDL,C,D,STD,G,USD,1921.6410,4975.2690,1897.1330,2497.2640,185.3360,2000.0530,0.0000,80.4790,508.9730,660.4090,369.4480,0.0000,1308.8010,3078.1360,369.4480,694.2810,0.9600,4022.2110,4022.2110,1897.1330,,A,53.0800
178015,20210131,2020,INDL,C,D,STD,LULU,USD,2124.3790,4185.2150,2558.5660,1757.5700,130.3530,798.6810,0.0000,0.0000,812.7280,998.2060,588.9130,647.2300,883.1780,1626.6490,588.9130,803.3360,0.0000,4401.8790,4401.8790,2558.5660,,A,348.0300
178073,20211231,2021,INDL,C,D,STD,RILY,USD,,5851.9190,661.2710,108.1030,27.5910,2102.3740,7.4570,381.0900,706.5220,732.3930,445.0540,1532.0950,,4801.7180,445.0540,50.8940,,1740.5610,1740.5610,661.2710,,A,88.8600
178083,20210131,2020,INDL,C,D,STD,VMW,USD,8612.0000,29016.0000,9051.0000,1559.0000,419.3040,6042.0000,0.0000,0.0000,2328.0000,2909.0000,2058.0000,0.0000,8386.0000,19965.0000,2058.0000,4409.0000,0.0000,11767.0000,11767.0000,9051.0000,,A,140.2600
178310,20211231,2021,INDL,C,D,STD,TDC,USD,1106.0000,2169.0000,460.0000,571.0000,107.2000,572.0000,0.0000,0.0000,277.0000,426.0000,147.0000,26.0000,1033.0000,1709.0000,147.0000,463.0000,,1917.0000,1917.0000,460.0000,,A,42.4700
178507,20211231,2021,INDL,C,D,STD,MSCI,USD,2143.4100,5506.7030,-163.4670,358.6840,82.4390,4334.7750,0.0000,303.7610,1104.4810,1196.7610,725.9830,0.0000,1250.9370,5670.1700,725.9830,936.0690,,2043.5440,2043.5440,-163.4670,,A,612.6900
178519,20211231,2021,INDL,C,D,STD,LPLA,USD,,7991.6000,1670.5330,6683.6110,79.9900,3050.4150,0.0000,80.0950,806.5310,1037.2190,459.8660,39.2740,,6321.0670,459.8660,453.1340,,7720.8300,7720.8300,1670.5330,,A,160.0900
178539,20211231,2021,INDL,C,D,STD,ROIC,USD,,2928.8440,1276.8940,171.8910,122.6850,1346.6390,0.0000,61.7170,92.5550,,53.5080,0.0000,,1562.4910,53.5080,136.3320,,284.1000,284.1000,1276.8940,,A,19.6000
178552,20211231,2021,INDL,C,D,STD,TGH,USD,511.6280,7367.4440,1481.2540,95.0290,48.8320,5340.5200,10.8290,10.8290,429.0430,713.1580,284.2880,19.7470,566.1660,5586.1900,284.2880,611.7830,,853.3640,853.3640,1781.2540,,A,35.7100
178672,20211231,2021,INDL,C,D,STD,CVI,USD,1369.0000,3906.0000,553.0000,6754.0000,100.5310,1697.0000,0.0000,492.0000,90.0000,369.0000,25.0000,484.0000,1156.0000,3136.0000,25.0000,396.0000,,7242.0000,7242.0000,553.0000,,A,16.8100
178704,20210131,2020,INDL,C,D,STD,ULTA,USD,2514.7770,5089.9690,1999.5490,3905.0220,56.2600,1896.8010,0.0000,0.0000,271.2360,569.0080,175.8350,1168.2150,1343.7130,3090.4200,175.8350,810.3550,0.0000,6151.9530,6151.9530,1999.5490,,A,287.1600
178797,20211231,2021,INDL,C,D,STD,APEI,USD,202.6370,725.6080,415.6120,172.6220,18.7090,243.7140,0.0000,0.0000,39.2270,57.0590,17.7520,0.0000,83.6780,309.9960,17.7520,16.2650,0.0000,418.8030,418.8030,415.6120,,A,22.2500
178803,20211231,2021,INDL,C,D,STD,ENSG,USD,639.7090,2850.6230,1020.7680,2161.6150,55.1900,1265.3390,0.0000,11.7150,258.2860,314.2710,194.6520,0.0000,523.0680,1828.9090,194.6520,275.6840,0.3000,2627.4610,2627.4610,1020.7680,,A,83.9600
178806,20211231,2021,INDL,C,D,STD,LL,USD,359.8280,605.8920,272.1210,693.4690,29.1130,130.2230,0.0000,0.0000,59.4860,78.3190,41.6980,254.3850,232.3400,333.7710,41.6980,38.6700,0.0000,1152.3440,1152.3440,272.1210,,A,17.0700
178834,20211231,2021,INDL,C,D,STD,NFBK,USD,,5430.5420,739.8830,10.4650,49.2670,,0.0000,24.2990,108.4320,116.9160,70.6540,0.0000,,4690.6590,70.6540,64.7590,,186.7510,186.7510,739.8830,16.6490,A,16.1600
178862,20211231,2021,INDL,C,D,STD,CIM,USD,,15407.4030,3735.8190,135.5130,236.9510,7814.0420,73.7640,381.3470,1284.7030,1284.7030,670.1140,0.0000,,11671.2120,670.1140,519.1820,,1420.2160,1420.2160,3736.1910,,A,15.0800
178973,20210131,2020,INDL,C,D,STD,TITN,USD,580.2340,815.7890,371.2810,1127.8600,22.5530,147.5700,0.0000,0.0000,40.5880,62.5880,19.3560,418.4580,317.5000,444.5080,19.3560,172.9960,,1411.2220,1411.2220,371.2810,,A,19.5500
178976,20210630,2021,INDL,C,D,STD,LRN,USD,857.5300,1577.2970,804.6480,950.7600,41.5770,466.2820,0.0000,0.0000,110.7050,184.2050,71.4510,39.6900,306.2440,772.6490,71.4510,134.1500,,1536.7600,1536.7600,804.6480,,A,33.3300
179413,20210630,2021,INDL,C,D,STD,CSII,USD,284.6690,352.5670,270.9580,58.0350,40.2160,22.8080,0.0000,0.0000,-8.5800,-4.2680,-13.4210,32.3130,54.6500,81.6090,-13.4210,-0.8840,,258.9730,258.9730,270.9580,,A,18.7800
179437,20211231,2021,INDL,C,D,STD,AWK,USD,1554.0000,24633.0000,7298.0000,2098.0000,181.6110,,0.0000,440.0000,1196.0000,1832.0000,1263.0000,57.0000,2141.0000,17335.0000,1263.0000,1441.0000,,3930.0000,3930.0000,7298.0000,,A,188.8600
179534,20210930,2021,INDL,C,D,STD,V,USD,27607.0000,82896.0000,34509.0000,7321.0000,2116.0000,21551.0000,0.0000,2798.0000,15980.0000,16784.0000,12311.0000,0.0000,15739.0000,45307.0000,12311.0000,15227.0000,0.6000,24105.0000,24105.0000,37589.0000,,A,216.7100
179583,20210630,2021,INDL,C,D,STD,FN,USD,1352.5070,1616.1220,1112.5200,1622.2410,36.7650,45.9570,0.0000,0.0000,150.7960,187.0480,148.3410,422.1330,444.3580,503.6020,148.3410,118.6650,,1879.3500,1879.3500,1112.5200,,A,118.4700
179597,20211231,2021,INDL,C,D,STD,HCCI,USD,156.2160,526.8640,342.0560,352.7960,23.4740,85.1870,0.0000,0.0000,83.1620,106.7040,60.9480,29.5360,85.3490,184.8080,60.9480,91.0470,,515.3340,515.3340,342.0560,,A,32.0200
179598,20211231,2021,INDL,C,D,STD,CLDX,USD,410.8390,444.6540,419.4760,70.7310,46.7300,3.0420,0.0000,0.0000,-69.1480,-66.0800,-70.5110,0.0000,16.5280,25.1780,-70.5110,-60.9090,0.0000,4.6510,4.6510,419.4760,,A,38.6400
179621,20211231,2021,INDL,C,D,STD,PM,USD,17717.0000,41290.0000,-10106.0000,9128.0000,1550.1700,28117.0000,0.0000,7665.0000,13488.0000,14486.0000,9109.0000,8720.0000,19255.0000,49498.0000,9109.0000,11967.0000,,31651.0000,31651.0000,-10106.0000,,A,95.0000
179657,20210930,2021,INDL,C,D,STD,HI,USD,1434.5000,4014.9000,1209.6000,1834.0000,72.7000,1349.2000,0.0000,65.1000,432.8000,544.6000,249.9000,411.6000,1035.1000,2782.7000,249.9000,528.4000,,2864.8000,2864.8000,1209.6000,,A,51.9900
179671,20211231,2021,INDL,C,D,STD,CCXI,USD,269.1770,425.6520,286.1200,159.0040,70.3580,73.2750,0.0000,0.0000,-129.9190,-126.7800,-131.7550,0.8510,63.0170,139.5320,-131.7550,-75.6210,0.0000,32.2240,32.2240,286.1200,,A,36.4100
179738,20211231,2021,INDL,C,D,STD,ERII,USD,151.7630,213.6900,178.7790,28.1800,56.8230,16.4430,0.0000,0.0000,13.8310,18.3330,14.2690,20.3830,19.7850,34.9110,14.2690,13.5260,0.0000,103.9040,103.9040,178.7790,,A,21.4900
179741,20211231,2021,INDL,C,D,STD,KKR,USD,,264285.4400,16463.7850,11247.3230,595.6640,38989.3300,105.6470,437.0760,14777.3420,14840.0180,4666.4760,0.0000,,206146.2200,4666.4760,-7176.7080,,26087.3410,26087.3410,17582.1640,,A,74.5000
179819,20211031,2021,INDL,C,D,STD,NX,USD,249.0470,717.3230,419.7820,831.2340,33.2750,106.5030,0.0000,10.7790,84.0300,126.7620,56.9800,92.5290,158.0010,297.5410,56.9800,78.5880,,1072.1490,1072.1490,419.7820,,A,24.7800
179834,20211231,2021,INDL,C,D,STD,CDNA,USD,433.3600,566.6210,465.8760,88.8500,52.9230,21.3520,0.0000,0.0000,-26.7900,-18.2510,-30.6620,17.1860,77.3010,100.7450,-30.6620,-19.2940,0.0000,296.3970,296.3970,465.8760,,A,45.4800
179841,20211231,2021,INDL,C,D,STD,CDXS,USD,161.8880,246.3830,164.3910,124.3380,65.1090,47.6540,0.0000,0.0000,-22.6970,-19.5840,-21.2790,1.1600,33.3710,81.9920,-21.2790,-14.2670,0.0000,104.7540,104.7540,164.3910,,A,31.2700
179843,20211231,2021,INDL,C,D,STD,IPI,USD,156.8500,766.8950,663.4030,180.8200,13.1490,3.5340,0.0000,0.0000,29.9080,65.5140,249.8340,78.8560,73.4230,103.4920,249.8340,79.0670,,270.3320,270.3320,663.4030,,A,42.7300
179889,20211231,2021,INDL,C,D,STD,AGNC,USD,,68149.0000,8802.0000,88.0000,522.2000,47037.0000,100.0000,857.0000,1216.0000,1216.0000,749.0000,0.0000,,57858.0000,749.0000,1540.0000,,1304.0000,1304.0000,10291.0000,,A,15.0400
179974,20211231,2021,INDL,C,D,STD,HCI,USD,,1176.8570,323.3650,321.2570,10.1310,47.7070,0.0000,13.7590,14.0230,16.7250,1.8560,0.0000,,762.3990,1.8560,96.5030,,402.5510,402.5510,323.3650,,A,83.5400
