,tic,ROA,Net Profit Margin,Inventory Turnover,Dividend Payout Ratio,Dividend Yield,B/P,E/P,EBIT/P,S/P,CF/P,1/Financial Leverage,1/ROE
954,FCEL,-0.07415269729265304,-0.07415269729265304,0.9743268628678774,-0.031665924496561276,0.0016785398885071842,0.3369868152789932,-0.053007765135341715,-0.034043936201216644,0.03650037441930388,-0.03694781020833408,0.7340068186388314,-6.357310375538073
955,SBUX,0.14166395902218995,0.14166395902218995,13.242159735644366,0.6422975257781058,0.019541444061420932,-0.03855254787914618,0.030424286685127144,0.03222034333010203,0.2105465257642478,0.043391540348604526,-0.16950491517109126,-1.2671635748815278
956,CENTA,0.08249387168397142,0.08249387168397142,3.3193712540332765,0.0,0.0,0.46248200797838407,0.057418574106166465,0.09728570988832749,1.2500680385470224,0.09491587786885468,0.39216377683945736,8.054571454931265
957,KW,-0.01218815463721196,-0.01218815463721196,2.421618020568764,0.4328087167070218,0.04340744958042602,0.4499804423638009,0.10029245693267662,-0.029140665452593688,0.1376896442635052,-0.009197522533474884,0.18820542118961467,4.486682808716707
958,OHI,0.05571387930750062,0.05571387930750062,7.926851813298914,1.530480708548996,0.09016506664390442,0.5522957563242689,0.058912906343907646,0.07591335096537491,0.15233265239808033,0.1020857911920029,0.4053376477074493,9.374783737543163
959,LTC,0.054547206485803995,0.054547206485803995,0.894166631969022,1.6063085157802404,0.06675205096848276,0.5480571768326625,0.04155618320684738,0.0610640293290643,0.11748152672511684,0.06783371242070804,0.48956788995398137,13.188342492973634
960,CAKE,0.03790538306901943,0.03790538306901943,58.66511823338547,0.2659693532118331,0.009414154601311727,0.16147507756749377,0.03539563670636052,0.05187297488874887,1.4317790098978718,0.10417535534349867,0.11799544337726156,4.562005167673027
961,LFUS,0.1263443521345913,0.1263443521345913,2.7906146013539135,0.17522532997892926,0.006401748274329133,0.24373617058885508,0.036534377050960264,0.051260329033538325,0.2677493562181549,0.048060613467346386,0.6007508953886532,6.671419913602954
962,ASGN,0.10271782573940848,0.10271782573940848,47.67456385060582,0.0,0.0,0.29182806330294175,0.06412582992809897,0.05628805466730912,0.6272566847931517,0.030302935489321225,0.5325453922576224,4.550866064893877
963,BLX,0.010073013423178656,0.010073013423178656,0.9274597160344756,0.30304480278163226,0.0315911322694105,1.6490404775515075,0.10424574841553845,0.13462477882050683,0.2632156513775562,0.3810106701543276,0.12338595473488734,15.818779207936583
964,PSTG,-0.0812604630706807,-0.0812604630706807,9.93490681103289,-0.0,0.0,0.11916608375189437,-0.044818164441883614,-0.03640240515717577,0.2675938802718668,0.029813685652233732,0.26601239962545753,-2.6588791673166092
965,MTX,0.07136506431154052,0.07136506431154052,4.475982532751092,0.0413625304136253,0.0028019312146077197,0.634266576271421,0.06774080760022194,0.09922132889375572,0.7657101141331655,0.09576011974629914,0.45619702447987676,9.363138686131386
966,PDCO,0.07654230711779819,0.07654230711779819,6.284172437287758,0.6404113321494285,0.03482293554160358,0.3357827321571421,0.054375889047319784,0.07341883219487552,2.060980791612002,-0.25466319674164806,0.3500680171731096,6.17521364781608
967,SITE,0.14744104720948917,0.14744104720948917,3.554979579013509,0.0,0.0,0.09751848544625716,0.021980152151260004,0.028765970936212755,0.32045476020190594,0.01943547010690272,0.4998346013893484,4.436661073825504
968,RDN,0.10877878248823059,0.10877878248823059,7.625348711329476,0.17375901283731027,0.028158072716595983,1.1489622451725379,0.16205244411097255,0.23005624548855927,0.35879663093672565,0.15030084895650386,0.5432702506701909,7.09006427811564
969,SGRY,0.04717536288740683,0.04717536288740683,28.374795417348608,-0.14527503526093088,0.0021587518757274536,0.22824085365700944,-0.014859758057191893,0.06048697003251876,0.466353281425355,0.018255076541345748,0.1780109846998823,-15.359661495063467
970,ACRS,-0.2602752268013741,-0.2602752268013741,0.06392138901611359,-0.0,0.0,0.22166791919152348,-0.10206624815592187,-0.07344411565978975,0.007594452250945774,-0.05856074155462313,0.7855587533985374,-2.1718043250976726
971,KAI,0.10672029619894507,0.10672029619894507,3.2434800083360624,0.13796508929952525,0.004329064001330223,0.21054894667133772,0.03137796687053005,0.04511261779048994,0.2936740692628137,0.060640498067792564,0.498083397808891,6.71008888307176
972,LGND,0.03218813338573818,0.03218813338573818,2.1324745663470686,0.0,0.0,0.3170705181429573,0.022062444990132598,0.0161273082695031,0.10700814812297275,0.030425925659499257,0.6328339460075987,14.371504077846616
973,GTLS,0.030586766541822717,0.030586766541822717,2.952410575427683,0.0,0.0,0.28322506670015146,0.010354201065185545,0.016310932642449646,0.23085838821649732,-0.003731717135168394,0.5311124252579013,27.35363790186125
974,SM,0.21222523522743794,0.21222523522743794,9.184910688262482,0.0660520577437964,0.0006661114791255638,0.5742896957959898,0.010084643868466383,0.3091954203953414,0.7301043886040812,0.3228321948885973,0.39418037182815285,56.94694857710673
975,UVE,0.014135703728489437,0.014135703728489437,12.977557563392597,1.1866516391434312,0.04562539919398143,0.8096021343100516,0.03844885700989342,0.05476140682082385,2.1136810254033396,0.441591914944127,0.20898469511575324,21.056598226098888
976,MTCH,0.16968795770653378,0.16968795770653378,13.978565182995379,0.0,0.0,-0.0054354478054608555,0.0074081379938852575,0.02291821920924209,0.07957759238516086,0.02434050658851555,-0.04024440245152953,-0.7337130882209972
977,FCBC,0.02646720836532824,0.02646720836532824,-5.551724137931035,0.3529354283927455,0.03201594092118402,0.7583819218981943,0.09071330998699506,0.14989466774938306,0.24750969200661282,0.08547807694306925,0.133909048592292,8.36020559724828
978,KURA,-0.24577802494518314,-0.24577802494518314,0.0,-0.0,0.0,0.5435672225989476,-0.13998377696328787,-0.14083355507678047,0.0,-0.11217822164616613,0.9486153944098971,-3.883072984532368
979,CTMX,-0.24684232390818214,-0.24684232390818214,2.509022775533997,-0.0,0.0,0.31565766038691134,-0.29527989043611214,-0.2958873386911447,0.24570928748474002,-0.42037891421379114,0.26333560196929384,-1.069011709265749
980,NVCR,-0.03890583109184332,-0.03890583109184332,4.2832112007205145,-0.0,0.0,0.05258602319064965,-0.007475010692476864,-0.005679245411896571,0.06853974132074152,0.010601394746732967,0.3602420370427251,-7.03490942743055
981,RGNX,0.14391994283169823,0.14391994283169823,5.004288628887871,0.0,0.0,0.5457035213498582,0.09127688175209915,0.11446238066586568,0.33582452676356833,0.15627524635083465,0.6861435096740832,5.9785513141426785
982,PEN,0.02673015873015873,0.02673015873015873,0.9929450786325823,0.0,0.0,0.08835184466502259,0.0004893992383169565,0.0030804181050688223,0.0692411007898133,0.0008800665334004014,0.7666682740606792,180.53122634367907
983,HPE,0.03663841661033987,0.03663841661033987,3.5834626468632234,0.18237525532535745,0.03061267745384211,0.9781852502890892,0.16785543301490705,0.10354432021987556,1.3608682086040789,0.28756324693041124,0.3461238496334425,5.827545958564342
984,ANAB,-0.0883480803022999,-0.0883480803022999,1.988091768330766,-0.0,0.0,0.3709957993022517,-0.06015821769466186,-0.05913608173756868,0.06575706628244625,-0.04779682601804403,0.5542600338998864,-6.16700117655201
985,SMBK,0.014553149799667316,0.014553149799667316,1.9571407816359145,0.10715722908881864,0.008109106108523506,0.934091586959026,0.07567483946232102,0.14598348665808425,0.3244969308947546,0.10045459718450445,0.09311994872038407,12.343489508479449
986,ABTX,0.01865979709368984,0.01865979709368984,0.3713702793854353,0.11890427084227434,0.011296272357098921,0.9511235329334684,0.09500308338027105,0.15444218833526904,0.304914314157081,0.1250907519828441,0.11491531120398527,10.011501722806027
987,EQBK,0.021484999603903043,0.021484999603903043,0.4539175480250378,0.04750381097560976,0.004383938010799997,0.8803591136320952,0.09228602759999352,0.19410663678625162,0.3334553731640391,0.18059433045853912,0.09744393865577344,9.539462652439024
988,AXSM,-1.4205957737654498,-1.4205957737654498,0.0,-0.0,0.0,0.010939814321044256,-0.09127220773558119,-0.08728543982946038,0.0,-0.0757499900645768,0.178048641567466,-0.11985920569312059
989,MIME,0.03850404458295487,0.03850404458295487,1.3947120789440814,0.0,0.0,0.09833735694568593,0.008105558200758247,0.009807330295689674,0.13663199785853034,0.03461696017734487,0.3860771343319351,12.132089426794419
990,FCPT,0.061658556579680286,0.061658556579680286,255.67063492063494,1.1626412404622521,0.0421430634683981,0.4073154614865153,0.036247693614964605,0.04969704876446725,0.08446147596469486,0.051849098065803234,0.5053516064278132,11.237003540505485
991,RMR,0.155853154479415,0.155853154479415,8.35579797643336,3.91592895562528,0.24450419608332905,0.3412717653565735,0.06243836363070268,0.1357373222799798,1.0621623446431154,0.12557989350354853,0.3918471373398057,5.465738458090542
992,FTV,0.05413743888737056,0.05413743888737056,3.606982640920616,0.2152393357212634,0.004825567946898602,0.3472145796103547,0.022207833123245913,0.032537906716077265,0.191807200382512,0.03508209798611382,0.5777048981203122,15.634779750164366
993,SENS,-0.2874507359446634,-0.2874507359446634,2.0973717542748576,-0.0,0.0,-0.1553578369908555,-0.253276774656922,-0.04788137998119546,0.011450768970005385,-0.046956944957949685,-0.9326741333547816,0.6133915642336201
994,AGR,0.02344066423653301,0.02344066423653301,14.597667638483966,0.9151343705799151,0.033554589913580304,0.9893158534643863,0.03666629840633891,0.04802403440490782,0.36090632335178574,0.08095628261993641,0.48288780882948557,26.981612446958984
995,OCX,-0.2744621246780269,-0.2744621246780269,10.967105263157896,-0.0,0.0,0.32585129944803587,-0.3202553128895956,-0.21881306726815525,0.03860731083666794,-0.17957620794366283,0.40872257352895097,-1.0174735167012496
996,NTNX,-0.2895118147298612,-0.2895118147298612,3.333039097306075,-0.0,0.0,-0.14829024899532298,-0.1515459086399689,-0.09661363043399837,0.20431048223354048,-0.014624753100144348,-0.444365654209711,0.9785170073289116
997,HRI,0.08411277391769108,0.08411277391769108,14.921097555897907,0.06738063364569388,0.003247636591616151,0.21010703220859722,0.048198368223919166,0.08123392984459736,0.4458725442436717,0.16001600160016002,0.21755300195973631,4.35921463632307
998,TRHC,-0.13676719701732817,-0.13676719701732817,42.86792799412197,-0.0,0.0,0.14482454089716615,-0.20534299592197203,-0.1774175952622146,0.8604379334528169,0.04013610743136185,0.11164195123123315,-0.7052811333881475
999,GCP,0.04942624084059174,0.04942624084059174,4.439938791124713,0.0,0.0,0.28623190817160277,0.0090677173539121,0.030582159943618646,0.4149336134448175,0.021001175569673784,0.4626019632241118,31.56603773584906
1000,TCMD,-0.0035861956032259383,-0.0035861956032259383,2.9610240932507677,-0.0,0.0,0.3389752635585744,-0.031223040684803683,-0.002315755113020745,0.5500103442348826,0.006955196007257512,0.52493961599869,-10.856574379815426
1001,CDEV,0.0868599908426497,0.0868599908426497,4.321189157679977,0.0,0.0,1.6157058981077377,0.0811606279341542,0.19410826293841965,0.6049334642617112,0.30873579224984404,0.7229996157277228,19.907508594174054
1002,EDIT,-0.2775656363333102,-0.2775656363333102,3.473156514135821,-0.0,0.0,0.3047096664917856,-0.10594792342163656,-0.10349546086661472,0.014058730589200551,-0.09015276568676862,0.8172042693322196,-2.8760324568056435
1003,RETA,-0.33292880699195665,-0.33292880699195665,4.246908439855103,-0.0,0.0,0.1937811553538612,-0.30984522023379535,-0.2549602340156282,0.01197138258185089,-0.2455758786705689,0.25304075013333044,-0.625412763210104
1004,ATKR,0.36149873829181406,0.36149873829181406,6.14529929472812,0.0,0.0,0.16907846723475983,0.11494139311098901,0.15621519543569007,0.5725031907563904,0.11201730011902869,0.3912657306301663,1.4709971982982257
1005,NGVT,0.12442284325637909,0.12442284325637909,3.350331674958541,0.0,0.0,0.23931064044790937,0.041945067730629414,0.10910689929593018,0.49421305459077747,0.10406354652899592,0.27290400972053463,5.705334462320067
1006,NTLA,-0.20691962078512807,-0.20691962078512807,4.896731481867011,-0.0,0.0,0.1181125771761852,-0.030417300676459178,-0.030412531864294542,0.0037529416304294466,-0.025550614319291395,0.8036098338771878,-3.883072282860257
1007,FWONK,0.003429355281207133,0.003429355281207133,24.79910063704876,-0.0,0.0,0.43176955363290337,-0.012939466118336223,0.002724098130176047,0.1454668401514009,0.032757280015366964,0.5435528120713307,-33.368421052631575
1008,ADNT,0.025886064204861756,0.025886064204861756,12.906762295081966,0.0,0.0,0.5258011416895456,0.24519682870034365,0.06174180072869664,3.027339906697384,0.05399641354050889,0.22044906290591945,2.144404332129964
1009,SELB,-0.02875227510116773,-0.02875227510116773,1.4726568680517966,-0.0,0.0,0.055881852152018296,-0.06373771751826714,-0.01140663710949017,0.21110342948968785,-0.14982718336855239,0.14085925332899682,-0.8767469926421925
1010,TWLO,-0.06986407303310711,-0.06986407303310711,21.262205937460966,-0.0,0.0,0.2321219413796258,-0.01998760927301109,-0.019108798344189836,0.0597974182006575,-0.0012244646371355524,0.8486658330383016,-11.61329192546584
1011,VVV,0.14415543716703227,0.14415543716703227,7.39922480620155,0.21666666666666667,0.013557402937933912,0.02011263073209976,0.06257262894431036,0.06853192693900659,0.44411668305473617,0.060188909746431866,0.042306486994672515,0.3214285714285714
1012,JELD,0.07231847894612818,0.07231847894612818,6.01198433043114,0.0,0.0,0.35424315342786816,0.07100778853930878,0.1137217354747344,2.007020493306571,0.07388642583043807,0.22527202848284855,4.98879292983142
1013,PI,-0.11405318552182471,-0.11405318552182471,3.9496766554331,-0.0,0.0,-0.005047918077886241,-0.02336188882922072,-0.016401631977877393,0.08672201116056585,0.002946441889990479,-0.03510206410024815,0.21607491221225128
1014,SYRS,-0.5434717249296198,-0.5434717249296198,1.9967523004538452,-0.0,0.0,0.4214576744090354,-0.4280848339728378,-0.4916956745024091,0.11616322674223079,-0.49228915147827207,0.4658375925875311,-0.9845190508098616
1015,HGV,0.062187812187812185,0.062187812187812185,1.1553473848555815,0.0,0.0,0.3181717637911263,0.028168123957363296,0.07970298710663022,0.3737077809116096,0.026887754686574054,0.24825174825174826,11.295454545454545
1016,PK,-0.01806425125731294,-0.01806425125731294,24.48265811716701,-0.0,0.0,0.9971291281683444,-0.10280374434619723,-0.03941930066433706,0.30370779375477874,-0.030684341994398737,0.4569434465770296,-9.699346405228757
1017,TPIC,-0.06036115871672252,-0.06036115871672252,148.7178531171421,-0.03785694587208865,0.010859153187413163,0.21925421349526655,-0.28684704846778064,-0.10935742579099222,3.1149642726668643,-0.04589070945508625,0.12102002478909914,-0.7643593150650588
1018,GOLF,0.12952803718748693,0.12952803718748693,2.410687757975776,0.28425754585655744,0.013205301692551612,0.2708388002648644,0.04645541300499124,0.06747621923740746,0.557842576888691,0.08158116229925064,0.5199049174508784,5.830080559950356
1019,HONE,0.024624649026387946,0.024624649026387946,0.11321281946564066,0.17311208708580414,0.013924941458886288,0.9337284955878142,0.08043887456561194,0.15413109437503295,0.3362069207261468,0.3083212975835044,0.14917649539191,11.607925901874669
1020,AA,0.13823627287853577,0.13823627287853577,4.679447852760736,0.04428904428904429,0.0017322051025656876,0.42594011785194175,0.039111367842141045,0.18935736831731226,1.1078819161251703,0.08387519444002277,0.31094841930116474,10.890442890442891
1021,KNSL,0.09369858144649508,0.09369858144649508,7.455885414498065,0.06571509049581092,0.0018468402902480359,0.1287440245594707,0.028103747195870703,0.034941400910024664,0.11778006719045037,0.07493436656929237,0.34523894740219835,4.581026994805416
1022,FHB,0.019946735828997683,0.019946735828997683,-28.398316970546986,0.5047622631569044,0.03849275621444375,0.7624661037867652,0.0762591798636071,0.14306168765147917,0.21070445689772382,0.11970425574578851,0.10630875533812065,9.998351741396503
1023,PTGX,-0.3619407814320022,-0.3619407814320022,2.538018903276846,-0.0,0.0,0.1833802387150199,-0.07673986937884168,-0.07691956943377856,0.016721273479279115,-0.06592974974750307,0.8628855750010785,-2.3896344911629535
1024,INSW,-0.029975540953988015,-0.029975540953988015,106.00805687203791,-0.3067374823959489,0.05622238928307097,1.606125660465814,-0.18329155225476124,-0.09658876588045302,0.3742200236780193,-0.1046156320183589,0.49844808631401316,-8.762682407934559
1025,MDGL,-0.8871335957736379,-0.8871335957736379,0.0,-0.0,0.0,0.13531076226146013,-0.16686995675771435,-0.16730878680864722,0.0,-0.12689985295191383,0.7174681339908975,-0.8108755158241195
1026,ATOM,-0.43064337215751525,-0.43064337215751525,0.2641795394928592,-0.0,0.0,0.060782801788827515,-0.033654238656482705,-0.033258029279401795,0.0008566689234181673,-0.026644545190613548,0.7870493621741541,-1.8060964744813544
1027,RCKY,0.08229115798743145,0.08229115798743145,1.3113643402849475,0.2091055012403327,0.014792532919321342,0.6808040476278957,0.07074195959253954,0.17685317851927398,1.7694161026991986,-0.18882071271173725,0.31678341272064997,9.623765747361253
1028,DFIN,0.2678591644967735,0.2678591644967735,73.94642857142858,0.0,0.0,0.2423471027628855,0.093788971599748,0.15209369897532815,0.6385235468816292,0.11570949203532997,0.4268085588135402,2.5839616175462643
1029,LIVN,0.023173164691081265,0.023173164691081265,2.702362055933484,-0.0,0.0,0.2780126746224131,-0.029165621032689965,0.010952408145682357,0.22233476579327519,0.022020346663742356,0.5882207282215732,-9.532204862389372
1030,UEIC,0.05235839074513861,0.05235839074513861,2.9960139511709016,0.0,0.0,0.5283004057752375,0.010148688529454842,0.05115697155170021,1.151758407224503,0.07712122618978105,0.5407075172235416,52.05602716468591
1031,FBK,0.026328486041007848,0.026328486041007848,-0.004416010498687665,0.11164306172320466,0.010195828734995695,0.6875618827627709,0.09132523398788626,0.15918527975738572,0.29432416490408186,0.02633810437389822,0.11371945609693718,7.5287174501405785
1032,EVBG,-0.04564051074532712,-0.04564051074532712,1.5440396385893327,-0.0,0.0,0.17445948230189584,-0.035743363434813706,-0.025452384720243783,0.1389197288955095,0.00836799511275603,0.31283590768180175,-4.880891598801637
1033,ELS,0.07301628091564395,0.07301628091564395,13.800707831952367,1.0158718063990124,0.0163854657150949,0.08695952801521106,0.01612946201664646,0.023815902394233115,0.0783850018359017,0.03656637368438311,0.26660595180252117,5.391347084327067
1034,TTD,0.034891008402891534,0.034891008402891534,3.0420785277095392,0.0,0.0,0.034474462029657066,0.003109573875915905,0.0028173783951321515,0.027006740077782518,0.00854382294460415,0.4269390105497381,11.086555073242259
1035,ELF,0.024704909590412667,0.024704909590412667,1.6178841753212463,0.0,0.0,0.20748746694396294,0.004795405435255027,0.009265320418149196,0.24477959290901427,0.02268045173365564,0.5532414294009147,43.267971758664956
1036,HUM,0.07385364534018667,0.07385364534018667,1150.6849315068494,0.12410501193317422,0.006092448311700325,0.2691389254179704,0.049091073896200696,0.05483203480530292,1.3902833147337248,0.037860214508423445,0.3625050723657514,5.482441186498466
1037,AVID,0.17987226277372262,0.17987226277372262,6.820901515912056,0.0,0.0,-0.08474121446616688,0.02826756116773631,0.033661127673525755,0.2799873657907242,0.04267931839689461,-0.4528248175182482,-2.9978254566541027
1038,INTU,0.16215519463779324,0.16215519463779324,24.416038639297167,0.3157129000969932,0.003704120610623406,0.05615355807410506,0.011732560213679665,0.014315771822317188,0.05469694536086452,0.01849215358606155,0.6360531064707399,4.786129970902037
1039,SCVL,0.030906406408742475,0.030906406408742475,2.923627961211664,0.31874179225814525,0.009223104120105553,0.5612684998151579,0.028935973707005666,0.03594603950282456,1.767472100426702,0.11471428010478546,0.4825786818141508,19.396910762303797
1040,CSTR,0.026171016959214772,0.026171016959214772,0.07410009406889653,0.10409433613410851,0.010869868813747853,0.8153881817431767,0.10442324930862527,0.17589794619760318,0.30277743918933725,0.24962727741127994,0.1213177208378045,7.808492717299751
1041,ALG,0.09789822366642284,0.09789822366642284,3.022173957752316,0.08258458470932768,0.003818393670752342,0.40659410485651276,0.04623615513950833,0.06801315661620741,0.7687624352757209,0.028617497879169545,0.5852520688505501,8.793856315035205
1042,MCHP,0.06210403670170158,0.06210403670170158,2.8285714285714287,1.111333714939897,0.010278716493172023,0.14127874786430183,0.009248991868952623,0.02709049307008047,0.14396026725847724,0.05073180571507643,0.32387673859747074,15.275042930738412
1043,CHS,-0.19923788786064237,-0.19923788786064237,4.892682233323365,-0.030140721489182107,0.05701794817853787,0.8673188931637029,-1.89172472858695,-1.3342042293082756,6.954829231113886,-0.5138811521144834,0.12951749108542152,-0.4584804966902128
1044,FLGT,0.5308065878378379,0.5308065878378379,16.896362444699328,0.0,0.0,0.38194710887461586,0.16723743705242516,0.22373071820555804,0.32717576378939844,0.1775258732101292,0.906178835085085,2.2838612909075144
1045,BANF,0.02996423837172956,0.02996423837172956,0.04161802929137289,0.27293443894291003,0.019888129878008108,0.5093459952456275,0.07286779182222633,0.12251074094638008,0.21289279752019813,0.08249974631245417,0.12457817736900054,6.990001789655789
1046,CB,0.03786977516070661,0.03786977516070661,550.2602323354291,0.1630167466916501,0.016880742734315227,0.7241499077851289,0.1035521998622972,0.09187392741032484,0.4925369009728541,0.13520359248913827,0.2984894078598778,6.993090525822695
1047,ASIX,0.14271123682258904,0.14271123682258904,9.045918299124157,0.02516614088174489,0.0026458786942084736,0.4521534429139263,0.10513644927290983,0.14082046306637636,1.2670021021122655,0.16459576644366977,0.4582244346222826,4.300634518674308
1048,DZSI,-0.05795830293245571,-0.05795830293245571,4.0298454994463295,-0.0,0.0,0.29566869469534857,-0.07774172210814266,-0.03347446524127101,0.7849845034340803,-0.03211163713984522,0.5119261996056942,-3.80321771473056
1049,COUP,-0.0561171467538762,-0.0561171467538762,2.8044801598867473,-0.0,0.0,0.042187960708600564,-0.007304886048340233,-0.007067063678505807,0.021967056934554478,0.0031715867949849426,0.3350002334819567,-5.775307161456165
1050,FOSL,0.08367385854949043,0.08367385854949043,2.5199827014559606,0.0,0.0,0.8632896863508405,0.04739999456560572,0.21343602176694823,3.4850867436300645,0.09323638940483954,0.3384376194090971,18.212864669340252
1051,SANM,0.07044848966617452,0.07044848966617452,5.880479801950968,0.0,0.0,0.7046172052864692,0.10089310868764312,0.11115465174961843,2.5342148140975143,0.12690197019901467,0.4465779625404026,6.983799136053056
1052,TCBK,0.0236258888350925,0.0236258888350925,-0.20907590759075909,0.2526369470060771,0.023272769638102323,0.7831063056020634,0.09211942241188699,0.15935787074358237,0.2667638479399637,0.10351308893636772,0.11610083917338873,8.500990183162637
1053,ATR,0.08928628345636849,0.08928628345636849,4.706925139988765,0.40356497621847054,0.01227580839018935,0.24541983955067695,0.03041841862794313,0.04607892518465465,0.40216372746444756,0.04529085290435988,0.47554549660450035,8.06813275050492
1054,ORLY,0.24893258274995697,0.24893258274995697,1.6220227252567083,0.0,0.0,-0.0014031677174432074,0.04572837888131444,0.061624376555686526,0.28154112511916873,0.06775354699174643,-0.005668116798209904,-0.030684834052067626
1055,RCL,-0.11743726547742438,-0.11743726547742438,17.690329108531262,-0.0,0.0,0.2595246355085397,-0.2684522765196249,-0.1933251233513057,0.07818737191677871,-0.09582811661644636,0.1576508163543987,-0.9667440294162207
1056,JBL,0.06418878347544134,0.06418878347544134,5.912550974173086,0.07040229885057471,0.004820323143445655,0.2101267394775494,0.0684682634252689,0.10516174368047766,2.8808808827715517,0.1409698584603597,0.12825747568151796,3.068965517241379
1057,ANIK,-0.02581035003668695,-0.02581035003668695,1.1559011385726188,0.0,0.0,0.5548382909755329,0.007989625006157946,-0.017335978786946486,0.285635858287399,0.016228563419619802,0.8260606845353705,69.44484760522495
1058,RGA,0.0037428803905614322,0.0037428803905614322,262.580672023983,0.31442463533225284,0.02637821843685481,1.7695161584393224,0.08389361224504856,0.04690971835420056,2.198502133533533,0.5686273685717878,0.1411879576891782,21.092382495948137
1059,GABC,0.024002864204028897,0.024002864204028897,0.28804912612187056,0.2640930862759547,0.021467045110125944,0.6458073585629919,0.08128590343972399,0.13005918450811274,0.22205252543458406,0.09742676404525386,0.11918594129415877,7.9448875049027174
1060,TWI,0.07201833117017634,0.07201833117017634,3.809515683302981,0.0,0.0,0.31502639352399153,0.06812428586690206,0.1170186352743392,2.4457684742577954,0.014736036183769443,0.19388087275986424,4.624289113862784
1061,CDW,0.11161870994136097,0.11161870994136097,18.392949547218628,0.23750758648593973,0.008505907620916476,0.02556481689983287,0.03581320389283658,0.053372034488484855,0.754258097928355,0.02842306268897388,0.0534645514190039,0.7138377503540361
1062,HR,0.014990423626276998,0.014990423626276998,7.196369238456095,2.632142696410087,0.03685694642232308,0.45901367487324984,0.014002639930043057,0.013411100392351204,0.11217677668374987,0.04886692156026923,0.5130682222413716,32.78050975862224
1063,AKR,0.008102312995659526,0.008102312995659526,3.8678769205146355,2.2452862238831326,0.027120712283712937,0.7805119605870271,0.012078955455758664,0.017712176485788465,0.15742036681368646,0.0538510693312346,0.3570398141982183,64.61750467130967
1064,SKT,0.05277827220374305,0.05277827220374305,4.29250947245701,7.942860276376399,0.036089539011863306,0.23815766997010304,0.004543645205392895,0.05673975367642588,0.21618641961355795,0.10849236091552208,0.2215298713627245,52.41555165606493
1065,ALL,0.06363636363636363,0.06363636363636363,718.6576175209227,0.20647149460708783,0.0324730383851988,0.7627226058777244,0.048436929457026934,0.1916878609156138,1.5324123748418252,0.154973940651751,0.2532079646017699,15.74671669793621
1066,IRTC,-0.21587499757002118,-0.21587499757002118,9.682119205298012,-0.0,0.0,0.08052521262369601,-0.029200994854481698,-0.028792484572384487,0.09300234966010648,-0.010876226149517542,0.6037471353249799,-2.757618808022809
1067,OFIX,0.01888075061421711,0.01888075061421711,1.1227854508641262,-0.0,0.0,0.5463212865782471,-0.062229589942203935,0.014591419262875356,0.7531289951995869,0.029956269683478413,0.7069193051950914,-8.779124000104225
1068,SPNS,0.08409173236661058,0.08409173236661058,4.162035225048924,0.42939517924148307,0.01067744585268472,0.21431223186952694,0.024866245288422167,0.03169496084387405,0.24303511472192055,0.04245780517733561,0.5686041681526951,8.618600411269636
1069,PZZA,0.20473544208900493,0.20473544208900493,47.02309825333752,1.3036345153979467,0.03274648625254653,-0.03927937436493993,0.025119376532118248,0.03795345740111037,0.43292099325040456,0.03865252017288476,-0.21188794450516196,-1.5637081722437007
1070,BBSI,0.058802975291585007,0.058802975291585007,12.502111004705002,0.23816276687938234,0.017710126876684672,0.40722160740931246,0.07436144242334057,0.08577372398330806,1.8652675100116212,-0.03018864829492428,0.2791745654339235,5.476246750177263
1071,BL,-0.0218895695260396,-0.0218895695260396,1.3080234833659492,-0.0,0.0,0.05322174174334354,-0.01885658511951041,-0.006514602127151044,0.06970555504803103,0.01311451335067382,0.17882918917372462,-2.822448571999201
1072,YUMC,0.05891250094532254,0.05891250094532254,18.537037037037038,0.20505050505050504,0.009516433896881235,0.3307781161398719,0.046410194866563656,0.03651872909197282,0.46189863638409256,0.053020131711195455,0.5336156696664902,7.127272727272728
1073,BCO,0.06174214525661523,0.06174214525661523,49.902985385352046,0.36081474296799226,0.011969042650332143,0.03957506037609822,0.03384793781760595,0.11058494513223542,1.3514078747291682,0.15379576308760118,0.022095676073795964,1.1692015209125475
1074,CPT,0.027932685653767234,0.027932685653767234,14.465870008743808,1.126268891470088,0.0170158371065648,0.20867008714019963,0.015108148005716906,0.011076716829812414,0.05792153546965639,0.028707653671739462,0.5262133210577095,13.811758202344796
1075,IIPR,0.0651289790569135,0.0651289790569135,0.7697714119165592,1.2377226072462497,0.020951857056953162,0.23726023830037632,0.016927748539366145,0.020161826157493314,0.030435197891446733,0.028029316199313467,0.766424478149786,14.016054039828058
1076,MCRI,0.12989475117277058,0.12989475117277058,24.82413744936444,0.0,0.0,0.32285300900591224,0.049354611420171945,0.06463127897501696,0.28492112778111967,0.09231505937913631,0.6488640165455154,6.541496320523303
1077,CNDT,0.03221010901883053,0.03221010901883053,52.26298038889121,-0.35714285714285715,0.00869463497722623,0.9842326794220092,-0.024344977936233442,0.11303025470394099,3.599578880571659,0.21127962994659738,0.2804757185332012,-40.42857142857143
1078,EQR,0.0295677110010699,0.0295677110010699,30.042603156097766,0.6793727726300784,0.02664401484134554,0.32124778103735085,0.03921854968988185,0.018417608833093742,0.07315730010482359,0.03708038325572576,0.5157326141263165,8.191220317365046
